m_137737_,logGamemodeChange,2,
m_137744_,register,2,
m_137749_,lambda$register$0,2,
m_137754_,setRule,2,
m_137757_,queryRule,2,
m_137766_,lambda$visit$1,2,
m_137769_,lambda$visit$0,2,
m_13776_,fromJson,2,
m_137774_,lambda$register$2,2,
m_137776_,lambda$register$0,2,
m_137778_,giveItem,2,
m_137783_,lambda$register$1,2,
m_137787_,register,2,
m_137795_,register,2,
m_137797_,lambda$register$2,2,
m_137799_,lambda$register$0,2,
m_137801_,kickPlayers,2,
m_137805_,lambda$register$1,2,
m_137807_,register,2,
m_137809_,lambda$register$2,2,
m_13780_,fromNullableJson,2,
m_137811_,lambda$register$0,2,
m_137813_,kill,2,
m_137816_,lambda$register$1,2,
m_137820_,register,2,
m_137822_,lambda$register$1,2,
m_137824_,listPlayers,2,
m_137826_,format,2,
m_137829_,lambda$register$0,2,
m_137831_,listPlayersWithUuids,2,
m_137853_,dist,2,
m_13785_,fromNullableJson,2,
m_137881_,lambda$dropInWorld$22,2,
m_137885_,distributeToContainer,2,
m_137888_,setSlots,2,
m_137894_,canMergeItems,2,
m_13789_,fromNullableJson,2,
m_137902_,addTargets,2,
m_137905_,dropKillLoot,2,
m_137912_,dropBlockLoot,2,
m_137917_,lambda$addTargets$21,2,
m_137926_,dropFishingLoot,2,
m_137932_,dropChestLoot,2,
m_137936_,lambda$register$3,2,
m_137938_,getSourceHandItem,2,
m_137945_,dropInWorld,2,
m_13794_,fromJson,2,
m_137950_,getContainer,2,
m_137953_,blockReplace,2,
m_137960_,blockDistribute,2,
m_137965_,callback,2,
m_137968_,callback,2,
m_137978_,entityReplace,2,
m_137984_,playerGive,2,
m_13798_,fromNullableJson,2,
m_137991_,lambda$addTargets$20,2,
m_137995_,lambda$drop$29,2,
m_138003_,lambda$addTargets$19,2,
m_138010_,lambda$addTargets$18,2,
m_138017_,lambda$addTargets$17,2,
m_138024_,lambda$addTargets$16,2,
m_138031_,lambda$addTargets$15,2,
m_13803_,isStringValue,2,
m_138047_,accept,2,
m_138049_,accept,2,
m_138053_,construct,2,
m_13805_,convertToString,2,
m_138060_,register,2,
m_138079_,register,2,
m_138081_,lambda$register$4,2,
m_138083_,lambda$register$3,2,
m_138086_,lambda$register$0,2,
m_138088_,opPlayers,2,
m_13808_,convertToObject,2,
m_138093_,register,2,
m_138095_,lambda$register$2,2,
m_138097_,lambda$register$1,2,
m_138100_,lambda$register$0,2,
m_138102_,pardonPlayers,2,
m_138108_,register,2,
m_138110_,lambda$register$2,2,
m_138112_,lambda$register$1,2,
m_138115_,lambda$register$0,2,
m_138117_,unban,2,
m_138122_,register,2,
m_138124_,lambda$register$7,2,
m_138126_,lambda$register$0,2,
m_138128_,sendParticles,2,
m_138137_,lambda$register$6,2,
m_138139_,lambda$register$5,2,
m_13813_,isStringValue,2,
m_138141_,lambda$register$4,2,
m_138143_,lambda$register$3,2,
m_138145_,lambda$register$2,2,
m_138147_,lambda$register$1,2,
m_138151_,source,2,
m_138153_,lambda$source$7,2,
m_138156_,register,2,
m_138158_,lambda$register$1,2,
m_138160_,playSound,2,
m_138169_,lambda$source$6,2,
m_13816_,getAsByte,2,
m_138172_,lambda$source$5,2,
m_138175_,lambda$source$4,2,
m_138178_,lambda$source$3,2,
m_138184_,register,2,
m_138188_,lambda$register$1,2,
m_138200_,register,2,
m_138202_,lambda$register$4,2,
m_138204_,lambda$register$0,2,
m_138206_,giveRecipes,2,
m_13820_,getAsFloat,2,
m_138212_,takeRecipes,2,
m_138216_,lambda$register$2,2,
m_138222_,discoverNewPacks,2,
m_138226_,register,2,
m_138230_,lambda$register$1,2,
m_138232_,lambda$reloadPacks$0,2,
m_138235_,reloadPacks,2,
m_13824_,getAsInt,2,
m_138271_,register,2,
m_138273_,lambda$register$2,2,
m_138275_,lambda$register$0,2,
m_138277_,saveAll,2,
m_138280_,lambda$register$1,2,
m_138284_,register,2,
m_138286_,lambda$register$2,2,
m_138288_,lambda$register$0,2,
m_13828_,getAsLong,2,
m_138292_,register,2,
m_138294_,lambda$register$2,2,
m_138296_,lambda$register$0,2,
m_138314_,lambda$decorateName$7,2,
m_13832_,getAsJsonArray,2,
m_138353_,advancement,2,
m_138354_,rewards,2,
m_138356_,rewards,2,
m_138358_,display,2,
m_138360_,requirements,2,
m_138362_,display,2,
m_13836_,getAsObject,2,
m_138371_,display,2,
m_138383_,addCriterion,2,
m_138389_,save,2,
m_138396_,parent,2,
m_138398_,parent,2,
m_138403_,build,2,
m_138409_,register,2,
m_138413_,lambda$register$0,2,
m_138419_,register,2,
m_13841_,getAsJsonObject,2,
m_138421_,lambda$register$6,2,
m_138423_,lambda$static$1,2,
m_138426_,lambda$register$2,2,
m_138428_,schedule,2,
m_138433_,remove,2,
m_138454_,lambda$register$5,2,
m_138456_,lambda$register$4,2,
m_138458_,lambda$register$3,2,
m_13845_,getAsObject,2,
m_138467_,createRenderTypeModify,2,
m_138468_,register,2,
m_138470_,lambda$register$24,2,
m_138472_,lambda$register$19,2,
m_138475_,listTrackedPlayers,2,
m_138477_,clearDisplaySlot,2,
m_138480_,setDisplaySlot,2,
m_138484_,removeObjective,2,
m_138487_,setRenderType,2,
m_138491_,setDisplayName,2,
m_138495_,listTrackedPlayerScores,2,
m_138498_,getScore,2,
m_138502_,addObjective,2,
m_138507_,resetScores,2,
m_138510_,suggestTriggers,2,
m_138514_,enableTrigger,2,
m_138518_,setScore,2,
m_13851_,getAsString,2,
m_138523_,performOperation,2,
m_138530_,lambda$createRenderTypeModify$29,2,
m_138536_,lambda$register$20,2,
m_138538_,listObjectives,2,
m_138540_,resetScore,2,
m_138544_,addScore,2,
m_138549_,lambda$register$18,2,
m_138551_,lambda$register$1,2,
m_138553_,removeScore,2,
m_138558_,lambda$register$17,2,
m_13855_,getAsBoolean,2,
m_138560_,lambda$register$16,2,
m_138562_,lambda$register$15,2,
m_138566_,lambda$register$13,2,
m_138570_,lambda$register$11,2,
m_138576_,lambda$register$8,2,
m_138578_,lambda$register$5,2,
m_138580_,lambda$register$4,2,
m_138582_,lambda$register$3,2,
m_138584_,lambda$register$2,2,
m_138589_,register,2,
m_138594_,lambda$register$0,2,
m_13859_,parse,2,
m_138603_,lambda$register$5,2,
m_138605_,lambda$register$0,2,
m_138607_,setBlock,2,
m_138613_,lambda$register$4,2,
m_138615_,lambda$register$2,2,
m_138617_,lambda$register$1,2,
m_138619_,filter,2,
m_13861_,parse,2,
m_138634_,register,2,
m_138636_,lambda$register$1,2,
m_138638_,lambda$register$0,2,
m_138640_,setIdleTimeout,2,
m_138643_,register,2,
m_138645_,lambda$register$4,2,
m_138647_,lambda$register$0,2,
m_138649_,setSpawn,2,
m_13864_,parse,2,
m_138654_,lambda$register$3,2,
m_138660_,register,2,
m_138662_,lambda$register$3,2,
m_138664_,lambda$register$0,2,
m_138666_,setSpawn,2,
m_13866_,lambda$convertToItem$0,2,
m_138670_,lambda$register$2,2,
m_138677_,register,2,
m_138679_,lambda$register$4,2,
m_138681_,lambda$register$1,2,
m_138683_,spectate,2,
m_138689_,lambda$register$3,2,
m_138691_,lambda$register$2,2,
m_138696_,register,2,
m_13869_,parse,2,
m_138702_,spreadPlayers,2,
m_138727_,getNumberOfTeams,2,
m_138729_,setPlayerPositions,2,
m_13872_,isNumberValue,2,
m_13874_,convertToItem,2,
m_138752_,normalize,2,
m_138753_,clamp,2,
m_138758_,getSpawnY,2,
m_138767_,dist,2,
m_138773_,isSafe,2,
m_138776_,moveAway,2,
m_13877_,convertToBoolean,2,
m_138785_,register,2,
m_138789_,lambda$register$0,2,
m_138791_,lambda$register$3,2,
m_138794_,register,2,
m_138796_,lambda$register$1,2,
m_138798_,lambda$register$4,2,
m_138800_,stopSound,2,
m_138805_,lambda$register$2,2,
m_138808_,lambda$register$0,2,
m_13880_,isBooleanValue,2,
m_138818_,lambda$register$0,2,
m_138826_,lambda$createEntity$4,2,
m_138836_,register,2,
m_138838_,lambda$register$4,2,
m_13883_,getType,2,
m_138840_,lambda$register$2,2,
m_138843_,lambda$register$0,2,
m_138845_,listTags,2,
m_138848_,addTag,2,
m_138852_,getTags,2,
m_138854_,lambda$register$3,2,
m_138856_,removeTag,2,
m_13885_,isArrayNode,2,
m_138860_,lambda$register$1,2,
m_138875_,lambda$register$2,2,
m_138877_,register,2,
m_138881_,listTeams,2,
m_138883_,emptyTeam,2,
m_138886_,setCollision,2,
m_13888_,convertToFloat,2,
m_138890_,setNametagVisibility,2,
m_138894_,joinTeam,2,
m_138898_,setColor,2,
m_138902_,setDisplayName,2,
m_138906_,setFriendlySight,2,
m_138910_,createTeam,2,
m_138913_,createTeam,2,
m_138917_,leaveTeam,2,
m_13891_,convertToLong,2,
m_138922_,lambda$register$27,2,
m_138926_,deleteTeam,2,
m_138929_,setDeathMessageVisibility,2,
m_138933_,setPrefix,2,
m_138937_,setFriendlyFire,2,
m_138941_,lambda$register$26,2,
m_138943_,listMembers,2,
m_138946_,setSuffix,2,
m_13894_,isValidPrimitive,2,
m_138950_,lambda$register$25,2,
m_138952_,lambda$register$24,2,
m_138954_,lambda$register$23,2,
m_138956_,lambda$register$22,2,
m_138958_,lambda$register$21,2,
m_138960_,lambda$register$20,2,
m_138962_,lambda$register$19,2,
m_138964_,lambda$register$18,2,
m_138966_,lambda$register$17,2,
m_138968_,lambda$register$16,2,
m_138970_,lambda$register$15,2,
m_138972_,lambda$register$14,2,
m_138974_,lambda$register$13,2,
m_138976_,lambda$register$12,2,
m_138978_,lambda$register$11,2,
m_13897_,convertToInt,2,
m_138980_,lambda$register$10,2,
m_138982_,lambda$register$9,2,
m_138984_,lambda$register$8,2,
m_138988_,lambda$register$6,2,
m_138990_,lambda$register$5,2,
m_138992_,lambda$register$4,2,
m_138994_,lambda$register$3,2,
m_138999_,register,2,
m_139008_,register,2,
m_13900_,isValidNode,2,
m_139010_,lambda$register$8,2,
m_139012_,lambda$register$9,2,
m_139014_,performTeleport,2,
m_139025_,teleportToPos,2,
m_139032_,teleportToEntity,2,
m_139038_,lambda$register$0,2,
m_13903_,convertToByte,2,
m_139044_,lambda$register$4,2,
m_139046_,lambda$register$3,2,
m_139048_,lambda$register$2,2,
m_139050_,lambda$register$1,2,
m_139060_,perform,2,
m_139063_,register,2,
m_139067_,lambda$register$0,2,
m_139069_,getDayTime,2,
m_13906_,getAsString,2,
m_139071_,register,2,
m_139075_,lambda$register$0,2,
m_139077_,setTime,2,
m_139082_,addTime,2,
m_139085_,lambda$register$7,2,
m_139087_,queryTime,2,
m_139090_,lambda$register$6,2,
m_139092_,lambda$register$5,2,
m_139094_,lambda$register$4,2,
m_139096_,lambda$register$3,2,
m_139098_,lambda$register$2,2,
m_13909_,getAsItem,2,
m_139100_,lambda$register$1,2,
m_139102_,register,2,
m_139104_,lambda$register$6,2,
m_139106_,lambda$register$0,2,
m_139108_,clearTitle,2,
m_139111_,setTimes,2,
m_139122_,lambda$register$5,2,
m_139124_,resetTitle,2,
m_139127_,lambda$register$4,2,
m_139129_,lambda$register$3,2,
m_13912_,getAsBoolean,2,
m_139131_,lambda$register$2,2,
m_139133_,lambda$register$1,2,
m_139138_,getScore,2,
m_139141_,register,2,
m_139145_,lambda$register$0,2,
m_139148_,suggestObjectives,2,
m_139151_,simpleTrigger,2,
m_139154_,addValue,2,
m_13915_,getAsFloat,2,
m_139160_,setValue,2,
m_139166_,register,2,
m_139170_,lambda$register$0,2,
m_139172_,setClear,2,
m_139177_,setRain,2,
m_139182_,setThunder,2,
m_13918_,convertToJsonObject,2,
m_139201_,register,2,
m_139203_,lambda$register$10,2,
m_139205_,lambda$register$8,2,
m_139208_,reload,2,
m_139210_,addPlayers,2,
m_139213_,lambda$register$9,2,
m_139215_,lambda$register$6,2,
m_139218_,enableWhitelist,2,
m_13921_,getAsLong,2,
m_139220_,removePlayers,2,
m_139223_,lambda$register$7,2,
m_139225_,disableWhitelist,2,
m_139227_,lambda$register$3,2,
m_139229_,showList,2,
m_139231_,lambda$register$2,2,
m_139233_,lambda$register$0,2,
m_139235_,lambda$register$1,2,
m_139246_,register,2,
m_139248_,lambda$register$10,2,
m_13924_,convertToJsonArray,2,
m_139250_,getSize,2,
m_139252_,setSize,2,
m_139256_,setDamageBuffer,2,
m_139259_,setWarningTime,2,
m_139262_,setCenter,2,
m_139265_,lambda$register$9,2,
m_139267_,lambda$register$0,2,
m_139269_,setDamageAmount,2,
m_139272_,setWarningDistance,2,
m_139275_,lambda$register$8,2,
m_139277_,lambda$register$7,2,
m_139279_,lambda$register$6,2,
m_13927_,getAsInt,2,
m_139281_,lambda$register$5,2,
m_139283_,lambda$register$4,2,
m_139285_,lambda$register$3,2,
m_139304_,lambda$static$0,2,
m_13930_,getAsJsonObject,2,
m_13933_,getAsJsonArray,2,
m_139365_,register,2,
m_139367_,lambda$register$21,2,
m_139375_,manipulateData,2,
m_139380_,lambda$register$7,2,
m_139382_,getData,2,
m_139385_,removeData,2,
m_139389_,getNumeric,2,
m_139394_,mergeData,2,
m_139398_,getSingleTag,2,
m_13939_,getAvailablePort,2,
m_139403_,decorateModification,2,
m_139409_,lambda$static$6,2,
m_139411_,lambda$register$15,2,
m_139443_,getData,2,
m_139449_,lambda$static$5,2,
m_139451_,lambda$register$13,2,
m_139469_,lambda$register$9,2,
m_139495_,modify,2,
m_139500_,create,2,
m_139516_,lambda$static$0,2,
m_139546_,lambda$static$0,2,
m_139553_,lambda$static$1,2,
m_139560_,getGlobalTags,2,
m_139577_,saveOps,2,
m_139578_,loadWhiteList,2,
m_139579_,saveWhiteList,2,
m_139593_,saveIpBanList,2,
m_139594_,saveUserBanList,2,
m_139595_,loadIpBanList,2,
m_139596_,loadUserBanList,2,
m_139597_,loadOps,2,
m_139645_,handleConsoleInput,2,
m_139665_,handleConsoleInputs,2,
m_139667_,showGui,2,
m_139668_,convertOldUsers,2,
m_139669_,getMaxTickLength,2,
m_139671_,waitForRetry,2,
m_139688_,storeUsingWhiteList,2,
m_13971_,get,2,
m_13972_,next,2,
m_139768_,lambda$new$1,2,
m_139770_,lambda$new$0,2,
m_139777_,getProperties,2,
m_139778_,update,2,
m_139780_,forceSave,2,
m_139787_,exit,2,
m_13979_,toLowercase,2,
m_139802_,cloneProperties,2,
m_139803_,getLegacyString,2,
m_139805_,get,2,
m_139808_,get,2,
m_139811_,get,2,
m_139814_,getLegacy,2,
m_139817_,get,2,
m_139821_,get,2,
m_139826_,get,2,
m_139832_,get,2,
m_139836_,get,2,
m_139839_,loadFromFile,2,
m_139841_,wrapNumberDeserializer,2,
m_139843_,lambda$wrapNumberDeserializer$0,2,
m_139846_,lambda$get$2,2,
m_139850_,dispatchNumberOrString,2,
m_139853_,lambda$dispatchNumberOrString$1,2,
m_139859_,getLegacyBoolean,2,
m_139861_,getMutable,2,
m_139864_,getMutable,2,
m_139868_,getMutable,2,
m_139873_,getMutable,2,
m_139876_,store,2,
m_139878_,getStringRaw,2,
m_139895_,update,2,
m_139908_,start,2,
m_139909_,addFinalizer,2,
m_139911_,lambda$buildChatPanel$1,2,
m_139914_,print,2,
m_139921_,showFrameFor,2,
m_139925_,close,2,
m_139926_,lambda$print$2,2,
m_139932_,buildInfoPanel,2,
m_139933_,buildPlayerPanel,2,
m_139934_,buildChatPanel,2,
m_139935_,runFinalizers,2,
m_139954_,tick,2,
m_139964_,close,2,
m_139965_,lambda$new$1,2,
m_139967_,lambda$static$0,2,
m_139971_,tick,2,
m_139981_,setProgress,2,
m_139985_,getPos,2,
m_139986_,updateTick,2,
m_139988_,getProgress,2,
m_139991_,getUpdatedRenderTick,2,
m_140026_,getTickingChunkFuture,2,
m_140027_,setTicketLevel,2,
m_14002_,createInsecureUUID,2,
m_140036_,sectionLightChanged,2,
m_140054_,broadcastChanges,2,
m_140056_,blockChanged,2,
m_14005_,absMax,2,
m_140073_,getEntityTickingChunkFuture,2,
m_140082_,getFullChunkFuture,2,
m_140085_,getTickingChunk,2,
m_140086_,setQueueLevel,2,
m_14008_,clamp,2,
m_140093_,getTicketLevel,2,
m_140094_,getQueueLevel,2,
m_140095_,wasAccessibleSinceLastSave,2,
m_140096_,refreshAccessibility,2,
m_14012_,lerp2,2,
m_140166_,getLightEngine,2,
m_140174_,getUpdatingChunkIfPresent,2,
m_140176_,updateChunkScheduling,2,
m_140181_,scheduleUnload,2,
m_140184_,move,2,
m_140192_,updatePlayerStatus,2,
m_140199_,addEntity,2,
m_14019_,lerp3,2,
m_140201_,broadcast,2,
m_140204_,getChunkDebugData,2,
m_140226_,euclideanDistanceSquared,2,
m_140229_,markPosition,2,
m_140258_,save,2,
m_140274_,dumpChunks,2,
m_140278_,printFuture,2,
m_140280_,tick,2,
m_140318_,saveAllChunks,2,
m_14031_,sin,2,
m_140324_,promoteChunkMap,2,
m_140327_,getVisibleChunkIfPresent,2,
m_140329_,skipPlayer,2,
m_140331_,removeEntity,2,
m_140333_,broadcastAndSend,2,
m_14033_,equal,2,
m_140353_,processUnloads,2,
m_140368_,getTickingGenerated,2,
m_14036_,clamp,2,
m_140371_,getChunkQueueLevel,2,
m_140373_,updatePlayerPos,2,
m_140394_,size,2,
m_14040_,abs,2,
m_140416_,getChunks,2,
m_140417_,scheduleChunkLoad,2,
m_140421_,tick,2,
m_140422_,markPositionReplaceable,2,
m_140424_,getPoiManager,2,
m_140425_,isExistingChunkFull,2,
m_14042_,floorDiv,2,
m_14045_,clamp,2,
m_140482_,broadcastRemoved,2,
m_140483_,scaledRange,2,
m_140485_,removePlayer,2,
m_140487_,updatePlayers,2,
m_140489_,broadcast,2,
m_140496_,getEffectiveRange,2,
m_140497_,updatePlayer,2,
m_140499_,broadcastAndSend,2,
m_14049_,binarySearch,2,
m_140518_,pop,2,
m_140519_,lambda$new$0,2,
m_140521_,resortChunkTasks,2,
m_140525_,acquire,2,
m_140527_,lambda$pop$6,2,
m_140530_,release,2,
m_140535_,submit,2,
m_140539_,getAcquired,2,
m_140542_,lambda$acquire$4,2,
m_140544_,lambda$submit$2,2,
m_140546_,lambda$resortChunkTasks$1,2,
m_140558_,getDebugStatus,2,
m_140559_,lambda$new$0,2,
m_140567_,getReleaseProcessor,2,
m_140569_,release,2,
m_140574_,lambda$release$11,2,
m_140579_,lambda$getReleaseProcessor$8,2,
m_14057_,getSeed,2,
m_140589_,submit,2,
m_140595_,lambda$submit$12,2,
m_14059_,getInt,2,
m_140604_,getProcessor,2,
m_140607_,lambda$getProcessor$5,2,
m_140624_,message,2,
m_140628_,release,2,
m_140632_,lambda$message$2,2,
m_140637_,lambda$onLevelChange$10,2,
m_140642_,message,2,
m_140645_,pollTask,2,
m_140652_,getQueue,2,
m_140715_,update,2,
m_140757_,outputDemoReminder,2,
m_14076_,lambda$static$0,2,
m_140776_,purgeStaleTickets,2,
m_140777_,updatePlayerTickets,2,
m_140784_,addTicket,2,
m_140792_,addTicket,2,
m_140797_,getTicketLevelAt,2,
m_140799_,updateChunkForced,2,
m_140802_,addPlayer,2,
m_140805_,runAllUpdates,2,
m_140816_,getNaturalSpawnChunkCount,2,
m_140818_,removeTicket,2,
m_140823_,removeTicket,2,
m_140828_,removePlayer,2,
m_14082_,equal,2,
m_140837_,getDebugStatus,2,
m_140838_,getTicketDebugString,2,
m_140840_,addRegionTicket,2,
m_140847_,hasPlayersNearby,2,
m_140849_,removeRegionTicket,2,
m_140857_,getTickets,2,
m_14085_,clampedLerp,2,
m_140877_,runDistanceUpdates,2,
m_14089_,cos,2,
m_140902_,havePlayer,2,
m_140912_,updateViewDistance,2,
m_140918_,onLevelChange,2,
m_14091_,positiveModulo,2,
m_140923_,lambda$onLevelChange$5,2,
m_140926_,lambda$runAllUpdates$7,2,
m_140932_,haveTicketFor,2,
m_140934_,lambda$onLevelChange$2,2,
m_140938_,lambda$onLevelChange$3,2,
m_140940_,lambda$runAllUpdates$6,2,
m_14094_,rotateIfNecessary,2,
m_14098_,wrapDegrees,2,
m_14100_,positiveModulo,2,
m_14107_,floor,2,
m_14109_,positiveModulo,2,
m_14112_,inverseLerp,2,
m_14116_,sqrt,2,
m_14118_,degreesDifference,2,
m_14121_,approach,2,
m_14125_,smallestEncompassingPowerOfTwo,2,
m_14130_,getSeed,2,
m_14134_,lfloor,2,
m_14136_,atan2,2,
m_14139_,lerp,2,
m_14143_,floor,2,
m_14145_,degreesDifferenceAbs,2,
m_14148_,approachDegrees,2,
m_14152_,isPowerOfTwo,2,
m_14154_,abs,2,
m_14156_,triangleWave,2,
m_14159_,color,2,
m_14163_,ceillog2,2,
m_14165_,ceil,2,
m_14167_,ceil,2,
m_14169_,hsvToRgb,2,
m_14173_,log2,2,
m_14175_,wrapDegrees,2,
m_14177_,wrapDegrees,2,
m_14179_,lerp,2,
m_14183_,murmurHash3Mixer,2,
m_14185_,frac,2,
m_14187_,frac,2,
m_14189_,rotLerp,2,
m_141902_,getBlockEntity,2,
m_141913_,setSubtitleText,2,
m_141919_,closeScreen,0,
m_141921_,findCollisionPiece,2,
m_141928_,getHeight,2,
m_141930_,loadEntities,2,
m_141934_,createEffectDescription,0,
m_141937_,getMinBuildHeight,2,
m_14193_,fastInvSqrt,2,
m_141942_,getSlot,2,
m_141943_,process,0,
m_141945_,updateTutorialInventoryAction,2,
m_141946_,visitByte,2,
m_141947_,stepOn,2,
m_141948_,getType,2,
m_141951_,call,0,
m_141960_,setLevelCallback,2,
m_141961_,getType,2,
m_141963_,setMat3x2,0,
m_141964_,setMat2x3,0,
m_141965_,recreateFromPacket,2,
m_141971_,storeEntities,2,
m_141972_,addButtons,0,
m_141973_,onEffectUpdated,2,
m_141974_,isAmphibious,2,
m_141978_,setMat4x4,0,
m_14197_,smoothstep,2,
m_141981_,onTrackingEnd,2,
m_141983_,onTickingEnd,2,
m_141985_,onTrackingStart,2,
m_141986_,onDestroyed,2,
m_141987_,onTickingStart,2,
m_141989_,onCreated,2,
m_141992_,tryCast,2,
m_141994_,onAttack,2,
m_141995_,send,2,
m_141997_,handlePrecipitation,2,
m_14199_,fastInvCubeRoot,2,
m_142002_,getType,2,
m_142003_,containsKey,2,
m_142004_,setMat4x2,0,
m_142005_,setMat2x4,0,
m_142009_,getFloor,2,
m_142011_,getCeiling,2,
m_142016_,getId,2,
m_142023_,onDestroyed,2,
m_142030_,getHeight,2,
m_142033_,getInkParticle,2,
m_142036_,onClientRemoval,2,
m_142038_,isCurrentlyGlowing,2,
m_142039_,isFlapping,2,
m_142043_,onFlap,2,
m_142044_,onMove,2,
m_142045_,visitInt,2,
m_142046_,visitLong,2,
m_142047_,nest,0,
m_142051_,getSpawnHeight,2,
m_142052_,addDestroyBlockEffect,2,
m_142056_,handleSetBorderWarningDelay,2,
m_142058_,handlePlayerCombatEnter,2,
m_14205_,sign,2,
m_142062_,getMinY,2,
m_142065_,canBeSeenByAnyone,2,
m_142066_,canBeSeenAsEnemy,2,
m_142069_,getWidth,0,
m_142072_,fallOn,2,
m_142073_,emptyContents,2,
m_142074_,sendSlotChange,2,
m_142075_,usePlayerItem,2,
m_142078_,getListenerRadius,2,
m_142079_,canFreeze,2,
m_14207_,square,2,
m_142085_,canBeReplaced,2,
m_142087_,canReceiveStalactiteDrip,2,
m_142095_,canFitInsideContainerItems,2,
m_142098_,dismountTo,2,
m_142103_,getHeight,0,
m_142104_,set,2,
m_142106_,updateUsingItem,2,
m_142107_,add,2,
m_142109_,root,0,
m_142115_,getModelRotationValues,2,
m_142116_,dumpServerProperties,2,
m_142121_,visitDouble,2,
m_142123_,getNext,2,
m_142131_,checkExtraContent,2,
m_142135_,get,2,
m_142137_,get,2,
m_142138_,applyImport,0,
m_142143_,onInteraction,2,
m_142144_,apply,2,
m_142145_,sendDataChange,2,
m_142148_,openerCountChanged,2,
m_142149_,getMemory,2,
m_142151_,signalOpenCount,2,
m_142153_,dataChanged,2,
m_142154_,visitByteArray,2,
m_142157_,shouldMoveToInventory,2,
m_142158_,getBarWidth,2,
m_142159_,getBarColor,2,
m_142163_,getViewDistance,0,
m_142169_,setBlockEntity,2,
m_142170_,addAndRegisterBlockEntity,2,
m_142171_,getLocatorPosition,2,
m_142172_,getNarration,0,
m_142181_,visitFloat,2,
m_142183_,visitShort,2,
m_142185_,setTitlesAnimation,2,
m_142187_,unclampedCall,0,
m_142194_,newBlockEntity,2,
m_142196_,get,2,
m_142199_,getParticleOffsets,2,
m_142201_,getMinGenY,2,
m_142203_,shouldScheduleFluidUpdate,2,
m_142205_,isResourcePackRequired,2,
m_142207_,overrideStackedOnOther,2,
m_142208_,getGenDepth,2,
m_142209_,canAttachTo,2,
m_142213_,getFloorLevel,2,
m_142217_,setMat3x3,0,
m_142220_,isRemoved,2,
m_142224_,tick,2,
m_142225_,getBaseClass,2,
m_142227_,updateNarratedWidget,0,
m_142228_,updateNarrationState,0,
